code,word,translation
633,mild,adj.温柔的；温暖的；轻微的
634,surgery,n.外科；外科手术；手术室
635,leisure,n.空闲时间；悠闲
636,accomplish,vt.达到（目的）；完成
637,plug,n.插头，插座；塞子，栓 vt.把…塞住，用…塞住
638,surplus,n.过剩，剩余，盈余 adj.过剩的，多余的
640,surround,vt.围，围绕；圈住
641,private,adj.私人的；秘密的；私下的；私营的 n.士兵，列兵
642,bulb,n.电灯泡；球状物
643,meaning,n.意义，意思；目的；重要性
644,annual,adj.每年的，一年一次的 n.年报，年鉴；一年生的植物
645,eliminate,vt.消灭，消除，排除；淘汰
646,horn,n.角；号角；警报器
647,damn,n.水坝，水堤；障碍物 vt.筑堤挡住
649,alike,adj.同样的，相同的 adv.一样地，相似地；同样程度地
650,phenomenon,n.[pl.phenomena]现象，迹象；非凡的人（或事物）
651,survey,vt.俯瞰；检查；测量
652,survey,n.检查，勘察；测量，勘测；全面审视；概括论述
653,curtain,n.门帘，窗帘；（舞台上的）幕
654,household,n.家庭，户；家务 adj.家庭的；家喻户晓的
655,*bystander,n.旁观者
656,*cafeteria,n.自助餐馆，自助食堂
657,*aviation,n.航空，航空学；飞机制造业
658,*bait,n.鱼饵；诱饵；诱惑物，引诱物 vt.装饵于；故意激怒
659,*cute,adj.漂亮迷人的，可爱的；精明的，机灵的
660,*extinguish,vt.熄灭，扑灭；使消亡，使破灭
661,*federation,n.联合会；联邦；同盟，联盟
662,*grin,v./n.咧嘴笑
663,*hatch,v.孵出；出壳；孵化；策划；（尤指）密谋 n.（飞机等的）舱
664,*irrational,门adj.不合逻辑的；没有道理的；无理性的
665,*layoff,n.解雇，裁员；暂歇工期，停工期
666,*migrate,vi.（候鸟等）迁徙，移栖；移居（尤指移居国外），迁移667*norm nɔːm n.标准，规范；[常pl.]准则
668,*dual,adj.双（重）的，两重的
669,decisive,adj.决定性的；坚定的，果断的
670,Word,9
671,medal,n.奖牌，奖章，勋章
672,invest,v.投资，投入；授予
674,awkward,adj.笨拙的；尴尬的；难操纵的，使用不便的；不灵巧的
675,synthetic,adj.综合的，合成的；虚假的
676,manufacture,vt.（大量）制造，加工 n.制造，制造业
677,curse,v.诅咒，咒骂 n.天谴；祸害，祸根
678,suspect,vt.疑有；推测；对…表示怀疑（或不信任）
679,suspect,n.嫌疑犯，可疑分子 adj.可疑的，不信任的
680,crossing,n.人行横道，交叉口；横渡
681,suspend,vt.暂停，中止；吊，悬
682,tide,n.潮，潮汐；潮流，趋势
683,fascinate,vt.迷住，强烈吸引 vi.有吸引力，迷人
684,cope,vi.（成功地）应付，（妥善地）处理
685,tour,n./vi.旅行，游历
686,barely,adv.仅仅，只不过，几乎不
687,gap,n.缺口；间隔；差距；缺陷
688,oppose,vt.反对；反抗
689,deadline,n.最后期限
691,joint,n.接头，接缝；关节 adj.连接的；共同的
692,surrender,n./v.交出，放弃；投降
693,rude,adj.粗鲁的，不礼貌的；粗糙的，粗陋的
694,faint,adj.模糊的，隐约的；微弱的，微小的；眩晕的 n./vi.昏厥
695,conference,n.（正式）会议，讨论会；讨论，商谈
696,issue,n.问题；发行；分发 v.发行；分发；发出
698,interior,adj.内部的；内地的 n.内部
699,analyse,vt.分解；分析；解析
700,hazard,n.危险；公害 vt.尝试着做（或提出）；冒…风险
701,miracle,n.奇迹，令人惊奇的人或事
702,sway,v.摇，摇动；动摇 n.摇摆，摇动；起支配作用的影响
704,librarian,n.图书管理员
705,kid,n.小孩；年轻人 v.戏弄，（与…）开玩笑
706,partner,n.伙伴，合伙人，搭档；配偶 vi.做…的搭档
707,swear,v.宣誓；咒骂
708,center,n.圆心，正中；（活动、注意力等的）中心
709,tidy,adj.整洁的，整齐的 v.（使）整洁，（使）整齐
710,passport,n.护照
712,link,v.连接，联系 n.环节，联系，纽带
713,brave,adj.勇敢的；鲁莽的；粗（字）体的，黑（字）体的；醒目的
714,swift,adj.快的；反应快的；敏捷的
715,prohibit,vt.禁止，不准
716,approve,v.赞成，称许；批准
717,swing,v.摇摆，回传；（使）突然转向 n.摇摆；秋千
718,ideal,adj.理想的；观念的；空想的 n.理想；理想的东西（或人）
719,arrest,vt.逮捕，拘留；停止，阻止；吸引 n.逮捕，拘留，扣留
720,landscape,n.风景，景色；风景画；全景 vt.美化…的景观721represent ˌreprɪˈzent vt.作为…的代表（或代理）；表示，象征；描绘；表现
722,switch,n.开关，电闸；转换，改变 v.转换，改变
723,audience,n.听众，观众；读者
724,sword,n.剑，刀
725,fibre,n.纤维，纤维质
726,spot,n.点，斑点；地点，处所；少量 vt.认出，发现；玷污
727,symbol,n.象征；符号，标志
728,pension,n.养老金，抚恤金 vt.发给…养老金（退休金、抚恤金等）
729,sanction,vt.批准，认可 n.批准，认可；约束因素，约束力；国际制裁
730,bucket,n.水桶，提桶；铲斗
731,delicious,adj.美味的；芬芳的，怡人的
732,beggar,n.乞丐 vt.使贫穷
733,liable,adj.易于…的；可能的；（法律上）负有偿付责任的
735,management,n.管理；处理；管理部门；管理人员
736,session,n.会议，一届会期；（从事某项活动的）集会（或一段时间）
737,breeze,n.微风，和风 vi.飘然而行
738,*customs,n.关税，进口税；海关
739,*deficit,n.赤字，亏空，亏损
740,*expressway,n.高速公路
741,*fireworks,n.烟火；烟火表演；激烈争论
742,*automate,v.（使）自动化
743,*ballot,n.选举；投票表决；投票总数 v.（使）投票表决
744,*overhear,vt.无意中听到，偶然听到
746,*hospitable,adj.好客的，殷勤的；（气候、环境等）宜人的
747,*implicit,adj.不直接言明的，含蓄的；内涵的，固有的；绝对的，完全
748,*massage,的n.按摩 v.按摩，推拿；美化（事实）；虚报（数量）；粉饰
749,*nickel,n.镍；（美国和加拿大的）五分镍币，五分钱
750,*relay,n.接力赛；轮换者；中继设备 vt.传送；传达，转述；转播
752,donate,v.捐赠，赠送
753,Word,10
754,imitate,vt.模仿，效仿，仿制
755,sympathy,n.同情；一致，（思想感情上的）支持，赞同
756,advantage,n.优点，优势，好处
757,considerable,adj. 相当大（或多）的；重要的
758,spur,n. 刺激物 vt. 刺激，鞭策，激励
759,infant,n. 婴儿 adj. 婴儿的；幼稚的
760,banner,n. 横幅；旗，旗帜
761,symptom,n. 症状；征候，征兆
762,pillar,n. 柱，柱子；栋梁
763,outcome,n. 结果
764,journey,n. 旅行，旅程 vi. 旅行
765,forehead,n. 额头；前部
766,conscience,n. 良心，道德心
767,precise,adj. 精确的，准确的；严谨的
768,cable,n. 缆，索，电缆；（海底）电报
769,screw,n. 螺丝（钉） vt. （用螺钉等）固定，拧紧
770,gang,n. 一帮，一伙 vi. 聚集，结成一伙
771,favour,n. 好感；赞同；恩惠 vt. 赞同；喜爱，偏爱；有利于
772,constitute,vt. 组成，形成；设立；任命
773,squeeze,v. 挤；压榨，榨取；捏，握 n. 挤；握手；拮据，紧缺
774,culture,n. 文化，文明；教养；培养；培养菌
775,system,n. 体系，系统；制度，体制；方法，做法
776,halfway,adj. 中途的；部分的；不彻底的 adv. 半路地；在中途，在半途777missile ˈmɪsaɪl n. 导弹，飞弹；投射物
778,cast,带；铸型，铸件；投，抛
779,Marxist,adj. 马克思主义的 n. 马克思主义者
780,prior,adj. 在前的；优先的
781,seal,n. 封铅，封条；印，图章；海豹 vt. （密）封
782,onion,n. 洋葱；洋葱类植物
784,hesitate,vi. 犹豫，踌躇；含糊；不情愿
785,crawl,vi. 爬，爬行；缓慢地行进
786,dye,vt. 染 n. 染料；染色
787,contribute,v. 捐献，捐款；投稿
788,cigarette,n. 香烟，纸烟，卷烟
789,immense,adj. 巨大的；极好的
790,outer,adj. 外面的，外层的
791,fabric,n. 织物，纺织品；结构
792,ridge,n. 脊，山脊；垄，埂，脊状突起
793,mass,的，大规模的 v. 聚集，集中
794,competent,adj. 有能力的， 能胜任的
795,revolutionary,adj. 革命的，革新的 n.革命者
796,conclusion,n. 结论，推论；结尾；缔结，议定
797,bang,猛击，猛撞；发出砰的一声，砰砰地响
798,curious,adj. 好奇的；奇怪的
799,pulse,n. 脉搏；脉冲 vi. 搏动，跳动
800,encounter,vt. 遭遇，遇到 n. 遭遇
802,preposition,n. 介词
803,reinforce,vt. 增强，加强，增援
804,pond,n. 池塘
805,rail,n. 栏杆，横杆；铁轨，轨道；铁路 vi. 责骂，抱怨
806,pat,n. 轻拍 adj. 非常恰当的；适时的
807,rational,adj. 理性的，理智的；合理的
808,flee,v. 逃走，逃掉，逃离；避开，逃避
809,executive,adj. 执行的 n. 执行者
810,tag,n. 附加语；标签 vt. 给…加上標善 vi. 尾随
811,means,n. 方法，手段，工具；金钱，财产
812,nephew,n. 侄子，外甥
813,motivate,vt. 作为…的动机；激励，激发
814,*explicit,adj. 详述的；明确的，明晰的；直言的，毫不隐瞒的；露骨的
815,*fluctuate,vt. 涨落，波动，起伏
816,*curb,vt. 控制，约束 n. 控制，约束；（街道或人行道的）路缘
817,*defy,vt. （公然）违抗，藐视；使成为不可能；挑衅
818,*authorize,vt. 授权，批准
819,*foresight,n. 深谋远虑；先见之明
820,*gravitation,n. 重力，引力
821,*bandage,n. 绷带 vt. 用绷带绑扎
822,*expertise,n. 专门知识（或技能等），专长
823,*haunt,等）萦绕在心头，缠绕 n. 常去的地方
824,*lily,n. 百合花
825,*marsh,nn.. 沼伤泽疤，，湿伤地痕；（精神上的）创伤 v. （给…）留下伤痕（或创
826,*scar,伤）
827,*toll,n. 过路费；伤亡人数；损失 v. 敲（钟）
830,*runway,n. 飞机跑道
831,energetic,adj. 精力充沛的，充满活力的
832,Word,11
833,consistent,adj. 坚持的，一贯的；一致的，符合的
834,nowhere,adv. 任何地方都不
835,sympathetic,adj. 同情的；和谐的；赞同的，支持的；合意的
836,failure,n. 失败；失败的人；失灵，故障；不履行
838,calm,adj. 静的，平静的 v. （使）平静，（使）镇静
839,tame,用；驯化，驯服
840,cancel,vt. 取消，撤销；删去
841,pray,v. 祈祷，祈求；请求，恳请
842,target,n. 目标 vt. 把…作为目标；瞄准
843,camel,n. 骆驼
844,technician,n.技术员，技师
845,setting,的位置
846,technique,n. 技术，技巧，技能
847,emerge,vi. 出现，涌现，冒出
848,tax,n. 税，税款；负担 vt. 对…征税；使负担重，使费尽力气
849,capable,adj. 有能力的，有才能的
850,technology,n. 工艺学；工艺，技术
851,selfish,adj. 自私的，利己的
852,participate,vi. 参与，参加；分享
853,tedious,adj. 冗长乏味的，沉闷的
854,anxious,adj. 忧虑的，令人焦急的；渴望的
855,famine,n. 饥荒；严重的缺乏
856,per,prep. 每，每一
857,fundamental,adj. 基础的，基本的 n. 基本原则
858,plural,adj. 复数的 n. 复数
859,anticipate,vt. 预料，预期，期望；先于…行动；提前使用
860,teenager,n. 青少年
861,compress,vt. 压紧，压缩
862,pepper,n. 胡椒，胡椒粉 vt. 在…上撒（胡椒粉等）；使布满
863,discharge,v. 释放，排出；卸货
865,telescope,n. 望远镜
866,hospitalize,vt. 使就医
867,extensive,adj. 广阔的，广泛的
868,temper,n. 韧度；心情，情绪 vt. 调和，使缓和；【冶】使回火
869,amuse,vt. 逗…乐，给…娱乐
870,current,adj. 当前的；通用的；流行的，流传的
871,mask,n. 面具，面罩，口罩；伪装 vt. 遮盖，掩饰
872,temple,n. 圣堂，神殿，庙宇
873,decay,vi. 腐烂；衰败 n. 腐烂
874,musician,n. 音乐家，乐师
875,feedback,n. 反馈，反应
876,accordance,n. 一致；和谐
877,perceive,vt. 感知，感觉，察觉；认识到，意识到；理解
878,scarcely,adv. 几乎不，简直不；决不；刚刚，才
879,clay,n. 黏土，泥土；肉体
880,intelligent,adj. 聪明的，理智的
881,conductor,n. （公共汽车站的）售票员，列车长；（乐队）指挥；导体
882,garlic,n. 大蒜
883,temporary,adj. 暂时的，临时的
884,recognize,vt. 认出，识别；承认；赏识；表彰v. （使）迷惑，（使）为难；（使）苦思 n. 智力测验；谜，
886,absolute,adj. 十足的，地道的；绝对的，完全的；不受任何限制的
887,frank,adj. 坦白的，直率的
888,hip,n. 臀部，髋部
889,polish,vt. 磨光；修改，润色，使优美 n. 擦光剂
890,temptation,n. 诱惑（物）；引诱
892,glue,n. 胶，胶水 vt. 胶合
893,solemn,adj. 庄严的，隆重的；严肃的
894,tend,vt. 易于，往往会；趋向，倾向 vi. 照管，照料，护理
895,ancient,adj. 古代的，古老的；年老的
896,effective,"adj, 有效的；有影响的"
897,channel,n. 海峡，水道，航道；渠道，途径；频道
898,*strive,vi. 努力，奋斗，力求
899,*tangible,avtd.j .逐 真渐实削的弱，（实信际心的、；权可威触等摸）的；，从可根触基知处的破；坏有；形在的…下面挖通
900,*undermine,道
901,*visa,n. （护照的）签证
902,*wallet,n. 钱包；皮夹子
903,*authentic,adj. 真实的，真正的；真品的；真迹的；逼真的
904,*banknote,n. 银行劵；钞票
905,*cucumber,n. 黄瓜
907,*exile,放，使流亡
908,*forestry,n. 林业
910,*melon,n. 瓜，甜瓜
911,fake,伪造，捏造；伪装，假装
912,Word,12 adj. 原始的，早期的；简单的；粗糙的 n. 原（始）人；原始事
913,primitive,物
914,consent,n. 同意，赞成 vi. 同意
915,organize,vt. 组织，把…编组；使有条理
916,drama,n. （一出）戏剧，剧本；戏剧性事件
917,miserable,adj. 痛苦的；悲惨的；令人难受（或痛苦的）
918,fur,n. 软毛，毛皮，裘皮；毛皮衣服
919,antique,n. 古物，古董 adj. 古时的，过时的
920,innovative,adj. 创新的，革新（主义）的
921,replacement,n. 代替，取代；更换，调换；替代的人（或物）
922,inner,adj. 内部的；内心的
923,clerk,n. 店员，办事员，职员
924,liquor,n. 酒，烈性酒
925,presently,adv. 不久，一会儿；现在，目前
926,gene,n. 基因
927,security,n. 安全，保障；抵押品；证券
928,nerve,n. 神经；勇敢，胆量
929,greedy,adj. 贪吃的；贪婪的；渴望的
930,essential,adj. 必要的；本质的 n. 要素；必需品
931,decorate,vt. 装饰，装潢，修饰
932,excess,n. 超越；过量，过度
934,compare,vt. 比较，对照；把…比作
935,fuel,n. 燃料，燃料剂 vt. 给…加燃料；刺激 vi. 加燃料；加油
936,command,vt. 命令，指挥，控制 n. 控制；掌握，精通
937,plastic,adj. 塑料（制）的；可塑的 n. 塑料，塑料制品；信用卡
938,characteristic,adj. 特有的，典型的 n. 特性，特征939pressure ˈpreʃə(r) n. 压（力），压强；压迫 vt. 对…施加压力，迫使
940,nearby,adj. 附近的 adv. 在附近
941,environment,n. 环境，外界；周围的情况
942,crime,n. 罪，罪行，犯罪
943,pigeon,n. 鸽子
944,cement,n. 水泥，胶泥 vt. 黏结；巩固；使团结
945,magnificent,adj. 宏伟的，壮丽的；华丽的；极好的
946,investigate,v. 调查，研究
947,painter,n. （油）漆工；画家
948,infinite,adj. 无限的；无穷的
949,moderate,adj. 中等的；温和的，稳健的；有节制的
951,atomic,adj. 原子的；原子能的；原子武器的
952,tender,式）提出 n. 投标号
953,anchor,固定；担任（电视节目等的）主持人；固定，扎根
954,mystery,n. 神秘；神秘的人（或事）
955,associate,vt. （在思想上）把…联系在一起；使联合 vi. 联合；交往
957,legal,adj. 法律的；合法的
958,affect,vt. 影响；感动
959,tense,（使）绷紧
960,comedy,n. 喜剧，戏剧性（事件）
961,flour,n. 面粉；粉，粉状物质
962,collision,n. 碰撞；冲突，抵触
963,absent,adj. 缺席的，不在场的；缺乏的，不存在的；心不在焉的
964,critical,adj. 决定性的，关键的；批评的
965,paw,n. 爪子 v. 用爪子抓，用蹄扒；翻找
966,crew,n. 全体船员；一队工作人员
967,flesh,n. 肉，肌肉，肉体
968,innocent,adj. 清白的；幼稚的；没有恶意的
969,excitement,n. 刺激，激动，兴奋；令人兴奋的事，刺激的因素
970,adult,n. 成年人 adj. 成年的；成年人的，适宜于成年人的
971,enhance,vt. 提高，增高，加强
972,arrival,n. 到达，到来；到达者，到达物
973,brief,要，摘要
974,ambition,n. 雄心，抱负；野心；期望得到的东西
975,outline,n. 提纲，要点；外形，略图 vt. 概述；描…外形（或轮廓）
976,distinguish,vt. 区别，辨别，识别；使显出特色，使杰出
977,shortcoming,n. 短处，缺点
978,*oversee,v. 监督，监视；审查
979,*auditorium,n. 观众席，听众席；礼堂，会堂
980,*homosexual,n. 同性恋者 adj. 同性恋的
981,*banquet,n. 宴会，盛宴
982,*excel,vt. 胜过，优于 vi. 突出；擅长
983,*crocodile,n. 鳄鱼；鳄鱼皮
984,*deprive,vt. 剥夺，使丧失
985,*municipal,adj. 市的，市政的
986,*overdue,adj. 到期未付的；逾期未还的；早该发生的
988,*incentive,n. 刺激；鼓励；激励
989,*refrain,vi. 抑制，克制，戒除 n. （诗歌的）叠句，副歌
990,*attic,n. （仅靠屋顶的）阁楼，顶楼
991,*barbecue,n. 燒烤野餐；金属燒烤 vt. 在烤架上燒烤
992,*canteen,n. 食堂；小卖部；（带帆布套的）水壶
995,Word,13
996,propose,v. 提议，建议，提出；提名，推荐；打算，计划；求婚
997,former,adj. 在前的 n. 前者
998,consumption,nad. 消j. （耗疾（病量））晚；期消的费，（不量治）的；末端的，终点的，极限的 n.
1000,casual,淡ad的j. 困难的，难对付的；坚强的，能吃苦耐劳的；健壮的；坚
1001,tough,的
1002,pursue,vt. 继续；从事；追赶，追踪；追求
1003,oral,adj. 口头的；口的
1004,territory,n. 领土，版图；领域
1005,mere,adj. 仅仅的；纯粹的
1006,gross,adj. 总的；严重的；粗俗的；臃肿的
1007,tone,n. 腔调，语气；音调；风格；气度；色调，明暗
1008,indication,n. 指示，表示，表明；象征，迹象
1009,embrace,n. 拥抱，怀抱 vt. 拥抱；包括；包围
1010,integration,n. 综合；融合；合并
1011,numerous,adj. 众多的
1012,launch,vt. 发射，投射；发动；使（船）下水 n. 发射；（船）下水
1013,discount,n. （价格、债款等的）折扣
1015,incline,n. 斜坡 v. （使）倾斜；弯（腰）；（使）倾向于
1016,liberal,adj. 心胸宽大的，慷慨的；自由的，自由主义的
1017,marry,v. 娶，嫁；为…证婚；结婚，结合
1018,constitution,n. 宪法，章程；组成；设立
1019,tolerate,vt. 忍受，容忍；容许；承认
1020,intellectual,nn.. 知业识余分爱子好 者ad；j. 智外力行的 ad，j. 脑业力余的爱好的，业余（身份）的；外行
1021,amateur,的
1022,mushroom,n. 蘑菇 vi. 迅速成长（或发展）
1023,lavatory,n. 盥洗室，厕所
1024,millimetre,n. 毫米
1025,elbow,n. 肘，（衣服的）肘部 vt. 用肘部推，用肘挤
1027,textile,n. 纺织品；纺织业 adj. 纺织的
1028,frame,n. 框架，框子，构架 vt. 给…镶框；陷害，诬告；制定；表达
1029,blend,n./v. 混合
1030,misunderstand,vt. 误解，误会
1031,lap,（波浪等）拍打
1032,notion,n. 概念，观念；意图，想法，（怪）念头
1033,hatred,n. 憎恶，憎恨，仇恨
1034,durable,adj. 持久的，耐用的
1035,employee,n. 受雇者，雇员，雇工
1036,sausage,n. 香肠，腊肠
1037,theme,n. 主题，题目
1038,colleague,n. 同事；同僚
1039,dramatic,adj. 引人注目的，激动人心的；突然的；巨大的；戏剧的
1040,spacecraft,n. 航天器，宇宙飞船
1041,preserve,vt. 保护，维持；保持；腌制
1042,import,vt. 输入；进口
1044,bankrupt,adj. 破产的
1045,cartoon,n. 卡通画，幽默画；动画片，卡通片
1046,romantic,的，空想的
1047,barrel,n. 桶；圆筒；枪管
1048,settle,落，停留；安定1049hopeful ˈhəʊpfl adj. 有希望的
1050,criminal,n. 犯人，罪犯，刑事犯 adj. 犯罪的，刑事的
1051,insert,vt. 插入，嵌入；登载
1052,stack,n. 堆，垛 vt. 堆积，堆放于
1053,accuse,vt. 指责，归咎于
1054,reveal,vt. 揭露，泄露；展现，显示
1055,pack,vt. 捆扎，把…打包；使挤在一起，塞满 n. 包，小盒
1056,guilty,adj. 内疚的；有罪的
1057,payment,n. 支付；支付的款项
1058,*astronomy,n. 天文学
1059,*induce,vt. 诱使，劝说；引起，导致；催产
1060,*mule,n. 骡子；越境运毒者；（跟部敞开的）拖鞋
1061,*basement,n. 地下室，地窖；建筑物的底部
1062,*forthcoming,adj. 即将发生（或出版）的；现成的；乐于提供消息的
1063,*hinder,vt. 阻碍，妨碍
1064,*despatch,vt. 派遣，调遣；发送
1066,*nasty,流的，道德败坏的
1067,*batch,n. 一批，一组，一群；一批生产量
1068,*cracker,n. 爆竹，鞭炮；薄脆饼干
1069,*oversight,n. 忽略，失察，疏忽；监督；照管
1070,*astronaut,n. 宇航员
1071,*deteriorate,vi. 恶化，变坏
1072,*enlighten,vt. 启发，开导；阐明
1073,*bachelor,n. 学士；学士学位；单身男子，单身汉
1074,*aptitude,n. （学习方面的）才能，资质，天资
1075,*entrepreneur,n. 企业家
1076,heighten,v. 提高，升高；加速
1077,Word,14
1078,elect,vt. 选举，推选；选择
1079,downward,adj. 向下的 adv. 向下地
1080,liquid,n. 液体 adj. 液体的；清澈的；流畅的
1081,clue,n. 线索，暗示，提示
1082,jazz,n. 爵士音乐，爵士舞曲
1083,conjunction,n. 接合，连接，联合；连（接）词
1084,lord,n. 领主，君主，贵族
1085,therapy,n. 治疗，理疗
1086,cease,v. 停止，终止
1087,variable,adj. 易变的 n. 变量
1088,identity,n. 身份；个性，特性；同一性，一致性
1089,obligation,n. 义务，责任
1090,consult,vt. 请教；查阅；商议
1091,anyway,adv. 无论如何，至少；不论以何种方式，无论从什么角度
1092,scan,vt. 细看，审视；扫描，浏览 n. 扫描
1093,lemon,n. 柠檬；柠檬树；柠檬黄，淡黄色
1094,agent,n. 代理人，代理商；政府代表；动因，原因；剂
1095,modernization,n. 现代化
1096,climate,n. 气候；风土，地带；风气，气氛
1097,addition,n. 加，加法；附加物
1098,integrate,v. （使）成为一体，（使）合并
1099,exterior,adj. 外部的；对外的 n. 外部，外表
1100,thereby,adv. 因此，从而，由此
1101,architect,n. 建筑师，设计师；缔造者
1102,therefore,"adv, 因此，所以"
1103,handful,n. 一把，少数，一小撮
1104,loyal,adj. 忠诚的，中心的
1105,furthermore,adv. 而且，此外1106insurance ɪnˈʃʊərəns n. 保险，保险费
1107,category,n. 种类，类别
1108,refine,vatd.j .精 厚炼的，，精密制的，，提浓纯的；；使（优说美话，）使不完清善楚的，口音重的 adv. 厚
1109,thick,厚地
1110,minority,n. 少数；少数民族
1111,sorrow,n. 悲痛，悲哀，悲伤；伤心事，不幸的事
1112,thinking,n. 思考；想法，意见，见解 adj. 深思的，有理性的
1113,quiz,n. 智力竞赛，问答比赛；小测验 vt. 考查，盘问
1114,airplane,n. 飞机跑道
1115,thirsty,adj. 渴的；渴望的
1116,platform,n. 平台，站台，讲台；（政党的）纲领，宣言
1117,merchant,n. 商人
1118,fertile,adj. 肥沃的；多产的；（想象力或创造力）丰富的
1119,particularly,adv. 特别，尤其
1120,crisis,n. 危机，存亡之际；关键阶段
1121,thorough,adj. 彻底的；详尽的
1122,forth,adv. 向前；向外，往外
1123,retreat,n./vi. 退却，撤退；退避，退缩
1124,jungle,n. 丛林，密林，莽丛；乱七八糟的一堆
1125,relevant,adj. 有关的；切题的
1126,admit,vt. 承认，供认；准许…进入
1127,thoughtful,adj. 沉思的；体贴的
1128,apartment,n. 一套公寓房间
1129,carbon,n. 碳
1130,afterward,adv. 后来，以后
1131,entire,adj. 全部的，整个的
1132,chamber,n. 会议室，会所；（做特殊用途的）房间；腔，室
1133,realm,n. 界，领域，范围；王国，国度
1134,capture,vt. 捕获，俘获；夺得
1135,baseball,n. 棒球
1136,ratio,n. 比，比率
1137,boring,adj. 令人厌烦的，乏味的，无聊的
1138,crowd,nn.. 群样，品一，试批 样v. ，聚样集本； 挤vt.满 从；…挤抽；样推（试验或调查）；品尝；体
1139,sample,验
1140,estate,n. 土地，住宅区，地产；财产，遗产；庄园，种植园
1141,threat,n. 威胁，恐吓；凶兆，征兆
1142,*ashore,adv. 在岸上，上岸
1143,*belly,n. 肚子，腹部
1144,*ethic,n. 道德准则；行为准则；伦理标准；道德体系
1145,*gorgeous,adj. 华丽的，灿烂的，绚丽的；令人十分愉快的；极好的
1146,*crab,n. 蟹
1147,*dew,n. 露水
1148,*haze,n. 霾，烟雾；懵懂，迷糊 vi. 变模糊，变朦胧
1149,*ample,adj. 充分的；宽敞的；充足的；足够的；丰满的；硕大的
1150,*berry,n. 浆果
1151,*apparatus,n. 器械，器具，仪器；（尤指政党或政府的）机构，组织
1153,*counterpart,n. 与对方地位相当的人；与另一方作用相当的物
1154,*diabetes,n. 糖尿病
1155,*webcast,n. 网络直播
1156,humanity,n. [总称]人类；人性，人道，博爱；[pl.] 人文学科
1157,Word,15
1158,petroleum,n. 石油
1159,constant,n. 常熟，恒量
1160,sustain,撑；经受，遭受
1161,horsepower,n. 马力1162suspicion səˈspɪʃn n. 怀疑，疑心，猜疑；一点儿，少量
1163,prospect,能成为主顾的人；有希望的候选人
1165,conduct,n. 举止，行为；指导；管理（方式）；实施（方式）
1167,lawn,n. 草地，草坪，草场
1168,transmit,vt. 传送，传递；传染；播送；发射
1169,slip,v. 滑跤；滑落；溜；下降；跌落；悄悄放进 n. 疏漏，差错
1170,influential,adj. 有影响的；有权势的
1171,handle,n. 柄，把手 vt. 掌，触；操作，处理
1172,persuasive,adj. 劝诱的；有说服力的
1173,aircraft,n. 飞机，飞行器
1174,thrive,vi. 兴旺，繁荣，旺盛
1175,harm,n./vt. 伤害，损害
1176,prominent,adj. 突出的，杰出的；突起的，凸出的
1177,signal,著的；重大的
1178,encourage,vt. 鼓励；怂恿；促进，助长，激发
1179,recession,n. （经济的）衰退，衰退期
1180,commitment,n. 承诺，许诺，保证；信封，献身；承担的义务
1181,monitor,n. 班长；监视器，检测器；（计算机）显示器 vt. 监听；检测
1182,spark,n. 火花，火星 vi. 发出火花
1183,mug,n. 大杯 vt. 对···行凶抢劫
1184,appreciate,vt. 重视，赏识；领会，体会；感谢
1185,bean,n. 豆，蚕豆
1186,elastic,n. 松紧带 adj. 有单性的，灵活的
1187,presumably,adv. 大概，可能，据推测
1188,bargain,n. 特价商品；协议，交易 vi. 讨价还价
1189,significant,adj. 相当数量的；重要的，意义重大的，意味深长的
1190,throat,n. 咽喉，喉咙；嗓音
1191,extend,v. 延长，扩大；提供，给予；（使）伸展，（使）达到
1192,chief,adj. 主要的，为首的；总的 n. 首领，长官；酋长，族长
1193,instant,n. 瞬间 adj. 立即的；紧急的；（食品）可以速食的
1194,thrust,v. 插；戳，刺 n. 戳，刺；要点，要旨；推力
1195,container,n. 容器；集装箱
1196,thumb,n. （大）拇指 v. 示意要求搭车
1197,honey,n. 蜜，蜂蜜；甜，甜蜜；[常用于称呼]宝贝儿
1198,enforce,tv. 实施，执行；强制，强迫，迫使
1200,monument,n. 纪念碑，纪念馆；历史遗迹
1201,ease,n. 容易；舒适 vt. 暖和
1202,assess,tv. 对（财产等）估价；评价，评论
1203,panic,n. 恐慌，惊慌，慌乱 v. （使）恐慌，（使）惊慌失措
1204,blanket,n. 毛毯，毯子，羊毛毯
1205,drift,vi. 漂流，漂泊 n. 漂流；大意，主旨；趋势
1206,normally,adv. 通常；正常地
1207,dismiss,vt. 不再考虑；解散；解雇；驳回
1208,acre,n. 英亩
1209,deputy,n. 副职，副手；代表，代理人
1210,contract,n. 契约，合同
1212,anniversary,n. 周年纪念日
1213,mainland,n. 大陆
1214,expose,tv. 使接触；揭露
1215,policy,n. 政策，方针；保险单
1216,machinery,n. 机器，机械
1217,exert,vt. 尽（力）；运用
1218,collection,n. 搜集，聚集，积聚；收集，收取；收藏品，收集的东西
1219,gasoline,n. 汽油
1220,dispose,v. 处理，解决；（使）倾向于1221arouse əˈraʊz vt. 引起；唤起，唤醒
1223,inward,adj. 里面的；内心的 adv. 向内
1224,series,n. 一系列，连续；丛书；（电视）连续剧
1225,roast,v. 烤，炙，烘 n. 烤肉 adj. 烤过的，烘过的
1226,timber,n. 木材，原本；大木料，栋木
1227,reluctant,adj. 不情愿的，勉强的
